frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
444,9,4,0,9,13,0.6487658413556906,12.686587870121002
445,9,6,2,11,15,0.6122333347797394,9.611601941287518
446,8,6,2,10,14,0.6462254183632987,9.554543066769838
447,8,5,2,10,13,0.6515354353647965,10.46044984832406
448,7,7,2,9,14,0.6300992241927555,10.171640198677778
449,8,4,2,10,12,0.6441924472649893,11.136110872030258
450,8,6,0,8,14,0.6279681154659816,8.79240594804287
451,9,4,1,10,13,0.6518801404879644,9.744145907461643
452,8,4,2,10,12,0.6867632245024046,11.794118210673332
453,7,5,3,10,12,0.6427904218435287,10.66769054159522
454,6,7,3,9,13,0.6480915156694559,11.873374227434397
455,7,6,3,10,13,0.6355395821424631,12.686354108154774
456,7,6,2,9,13,0.6217244084064777,11.918685864657164
457,6,7,2,8,13,0.6132458838132712,11.418901849538088
458,6,7,2,8,13,0.6141249881340907,10.576663073152304
459,6,4,3,9,10,0.73203264772892,12.016159016638994
460,7,5,3,10,12,0.6687283292412758,13.470409903675318
461,6,5,4,10,11,0.6891429288820787,12.181817088276148
462,7,6,3,10,13,0.683500927228194,12.025806121528149
463,8,5,4,12,13,0.6852371646807744,10.798829142004251
464,8,7,4,12,15,0.6273186226685842,12.323146220296621
465,8,6,4,12,14,0.6583302723509925,12.978328857570887
466,8,6,4,12,14,0.6284382620028087,12.002143077552319
467,7,3,5,12,10,0.7377035349607468,11.756774969398975
468,7,6,6,13,13,0.6539524495601654,10.670834220945835
469,7,5,7,14,12,0.6952125678459803,11.821501422673464
470,8,4,5,13,12,0.6883982295791308,12.220740783959627
471,9,4,5,14,13,0.6469308665165534,11.335401330143213
472,9,3,8,17,12,0.6649640748898188,11.81546039879322
473,9,4,8,17,13,0.6305013665786157,10.992808733135462
474,9,3,9,18,12,0.6549944629271826,11.333389207720757
475,8,4,10,18,12,0.6736519585053126,12.251174077391624
476,10,3,7,17,13,0.6532859985645001,10.22025616839528
