frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
313,10,3,8,18,13,0.7261804571518531,9.155874140560627
314,10,3,8,18,13,0.7283176710972419,12.961514759808779
315,10,4,7,17,14,0.6974452180521828,13.243052177131176
316,11,4,6,17,15,0.651908830801646,10.245086159557104
317,11,4,6,17,15,0.67621075908343,10.049948934465647
318,11,4,6,17,15,0.6550105273723602,9.954503271728754
319,11,3,6,17,14,0.6864252580063683,13.897662051022053
320,10,4,7,17,14,0.710781529545784,12.98808678984642
321,10,5,7,17,15,0.669282074769338,14.667884912341833
322,10,5,7,17,15,0.6552282869815826,11.72909326851368
323,10,4,6,16,14,0.6794038329805646,10.475107003003359
324,10,4,5,15,14,0.6720949986151287,10.305911302566528
325,10,4,5,15,14,0.6802519943032946,9.549605194479227
326,11,3,5,16,14,0.6374158731528691,10.49625501036644
327,10,6,6,16,16,0.6031150817871094,9.783715009689331
328,10,5,6,16,15,0.6146414677302042,12.463558930903673
329,9,6,7,16,15,0.6086718519528707,11.817649006843567
330,9,8,6,15,17,0.5399671985822565,10.748611763119698
331,9,6,7,16,15,0.5819304923216502,10.118221864104271
332,8,7,8,16,15,0.6141185661156973,9.83434310182929
333,8,8,8,16,16,0.5905892755836248,9.966612327843904
334,8,8,8,16,16,0.5541312023997307,11.842717416584492
335,8,5,9,17,13,0.6273484230041504,10.963554959744215
336,9,7,8,17,16,0.5641551669687033,10.055911727249622
337,7,9,7,14,16,0.5446575004607439,9.068961720913649
338,7,10,8,15,17,0.5456032419905943,10.381718166172504
339,6,10,8,14,16,0.5425789970904589,9.840528015047312
340,5,8,9,14,13,0.6026592392187852,10.920091066509485
341,5,7,9,14,12,0.6024492358167967,13.62335728481412
342,5,7,9,14,12,0.5734435518582662,11.858082376420498
343,5,5,10,15,10,0.6354795515537262,10.501207783818245
344,5,7,10,15,12,0.5760925536354383,9.761606808751822
345,5,7,10,15,12,0.5525679190953573,10.458341799676418
346,5,7,10,15,12,0.5500163063406944,11.516992002725601
347,5,8,10,15,13,0.5512537176792438,11.522613000124693
348,6,5,9,15,11,0.6032755347815427,14.494956936687231
349,5,6,10,15,11,0.6052337234670465,11.77213666960597
350,5,5,10,15,10,0.654566615819931,13.216656167060137
